2014,deep joint task learning for generic object extraction,NIPS,5,0.4437623918056488
2014,learning deep features for scene recognition using places database,NIPS,5,0.6909569501876831
2014,articulated pose estimation by a graphical model with image dependent pairwise relations,NIPS,5,0.5650163292884827
2014,distributed power law graph computing theoretical and empirical analysis,NIPS,6,0.6989253759384155
2014,on the convergence rate of decomposable submodular function minimization,NIPS,2,0.7305425405502319
2014,poisson process jumping between an unknown number of rates application to neural spike data,NIPS,4,0.5295804142951965
2014,stochastic network design in bidirected trees,NIPS,6,0.5550633072853088
2014,using convolutional neural networks to recognize rhythm stimuli from electroencephalography recordings,NIPS,8,0.3871206045150757
2014,spike frequency adaptation implements anticipative tracking in continuous attractor neural networks,NIPS,8,0.9794739484786987
2014,sparse pca via covariance thresholding,NIPS,2,0.7163642048835754
2014,efficient partial monitoring with prior information,NIPS,1,0.44829657673835754
2014,a framework for testing identifiability of bayesian models of perception,NIPS,4,0.3917038142681122
2014,repeated contextual auctions with strategic buyers,NIPS,0,0.872587263584137
2014,message passing inference for large scale graphical models with high order potentials,NIPS,6,0.5795232653617859
2014,inferring synaptic conductances from spike trains with a biophysically inspired point process model,NIPS,8,0.7419852614402771
2014,scalable methods for nonnegative matrix factorizations of near separable tall and skinny matrices,NIPS,2,0.7953941226005554
2014,incremental clustering the case for extra clusters,NIPS,3,0.4711932837963104
2014,multiscale fields of patterns,NIPS,5,0.42150112986564636
2014,dfacto distributed factorization of tensors,NIPS,2,0.8027306795120239
2014,altitude training strong bounds for single layer dropout,NIPS,7,0.4309643507003784
2014,quantized kernel learning for feature matching,NIPS,3,0.36249616742134094
2014,near optimal sample compression for nearest neighbors,NIPS,0,0.4407813847064972
2014,shape and illumination from shading using the generic viewpoint assumption,NIPS,5,0.5133765339851379
2014,distance based network recovery under feature correlation,NIPS,4,0.356753945350647
2014,clamping variables and approximate inference,NIPS,6,0.8569701910018921
2014,discovering structure in high dimensional data through correlation explanation,NIPS,3,0.36779648065567017
2014,unsupervised deep haar scattering on graphs,NIPS,5,0.39537689089775085
2014,sensory integration and density estimation,NIPS,4,0.6031187772750854
2014,on integrated clustering and outlier detection,NIPS,2,0.6843764781951904
2014,general table completion using a bayesian nonparametric model,NIPS,4,0.5538840889930725
2014,encoding high dimensional local features by sparse coding based fisher vectors,NIPS,5,0.49693867564201355
2014,time data tradeoffs by aggressive smoothing,NIPS,2,0.9201298952102661
2014,stochastic gradient descent weighted sampling and the randomized kaczmarz algorithm,NIPS,2,0.6280109286308289
2014,learning convolution filters for inverse covariance estimation of neural network connectivity,NIPS,4,0.2576252818107605
2014,learning multiple tasks in parallel with a shared annotator,NIPS,0,0.4481244683265686
2014,weakly supervised discovery of visual pattern configurations,NIPS,5,0.642756462097168
2014,a unified semantic embedding relating taxonomies and attributes,NIPS,7,0.49821287393569946
2014,log hilbert schmidt metric between positive definite operators on hilbert spaces,NIPS,2,0.4563213288784027
2014,a block coordinate descent approach for large scale sparse inverse covariance estimation,NIPS,2,0.9638621807098389
2014,on the statistical consistency of plug in classifiers for non decomposable performance measures,NIPS,0,0.6583508253097534
2014,optimization methods for sparse pseudo likelihood graphical model selection,NIPS,2,0.8505853414535522
2014,communication efficient distributed machine learning with the parameter server,NIPS,2,0.5219671130180359
2014,coresets for k segmentation of streaming data,NIPS,2,0.4657655954360962
2014,distributed parameter estimation in probabilistic graphical models,NIPS,6,0.5554206371307373
2014,a multi world approach to question answering about real world scenes based on uncertain input,NIPS,5,0.699156641960144
2014,positive curvature and hamiltonian monte carlo,NIPS,4,0.3273261785507202
2014,bounded regret for finite armed structured bandits,NIPS,0,0.8789772391319275
2014,stochastic multi armed bandit problem with non stationary rewards,NIPS,0,0.6054325699806213
2014,decomposing parameter estimation problems,NIPS,6,0.3822179138660431
2014,exploiting linear structure within convolutional networks for efficient evaluation,NIPS,2,0.38145190477371216
2014,unsupervised transcription of piano music,NIPS,8,0.2781103253364563
2014,convex optimization procedure for clustering theoretical revisit,NIPS,2,0.8324705362319946
2014,top rank optimization in linear time,NIPS,7,0.5309155583381653
2014,object localization based on structural svm using privileged information,NIPS,7,0.43021097779273987
2014,robust classification under sample selection bias,NIPS,7,0.6180784702301025
2014,parallel successive convex approximation for nonsmooth nonconvex optimization,NIPS,2,0.9128247499465942
2014,best arm identification in linear bandits,NIPS,0,0.7627174258232117
2014,extreme bandits,NIPS,0,0.6848868131637573
2014,minimax optimal inference from partial rankings,NIPS,6,0.40264755487442017
2014,bandit convex optimization towards tight bounds,NIPS,0,0.8532963395118713
2014,divide and conquer learning by anchoring a conical hull,NIPS,2,0.6640398502349854
2014,clustering from labels and time varying graphs,NIPS,6,0.5514931678771973
2014,large scale canonical correlation analysis with iterative least squares,NIPS,2,0.5375756025314331
2014,learning from weakly supervised data by the expectation loss svm e svm algorithm,NIPS,5,0.4646284580230713
2014,extracting certainty from uncertainty transductive pairwise classification from pairwise similarities,NIPS,3,0.5857504606246948
2014,multilabel structured output learning with random spanning trees of max margin markov networks,NIPS,6,0.3716646134853363
2014,sparse multi task reinforcement learning,NIPS,2,0.37332281470298767
2014,combinatorial pure exploration of multi armed bandits,NIPS,0,0.7862465381622314
2014,projecting markov random field parameters for fast mixing,NIPS,2,0.3950890302658081
2014,from stochastic mixability to fast rates,NIPS,0,0.963867723941803
2014,localized data fusion for kernel k means clustering with application to cancer biology,NIPS,3,0.3382365107536316
2014,new rules for domain independent lifted map inference,NIPS,6,0.9246419668197632
2014,learning to discover efficient mathematical identities,NIPS,9,0.35005080699920654
2014,sparse pca with oracle property,NIPS,2,0.9097075462341309
2014,grouping based low rank trajectory completion and 3d reconstruction,NIPS,5,0.46381086111068726
2014,analysis of learning from positive and unlabeled data,NIPS,7,0.5063296556472778
2014,expectation backpropagation parameter free training of multilayer neural networks with continuous or discrete weights,NIPS,4,0.39401814341545105
2014,zeta hull pursuits learning nonconvex data hulls,NIPS,2,0.4409417510032654
2014,permutation diffusion maps pdm with application to the image association problem in computer vision,NIPS,5,0.4242282211780548
2014,conditional swap regret and conditional correlated equilibrium,NIPS,0,0.6661137342453003
2014,beyond disagreement based agnostic active learning,NIPS,0,0.8692041039466858
2014,local decorrelation for improved pedestrian detection,NIPS,5,0.5102909803390503
2014,the large margin mechanism for differentially private maximization,NIPS,0,0.8543632626533508
2014,parallel double greedy submodular maximization,NIPS,2,0.4097866714000702
2014,robust bayesian max margin clustering,NIPS,4,0.43638020753860474
2014,learning neural network policies with guided policy search under unknown dynamics,NIPS,1,0.6399112343788147
2014,submodular attribute selection for action recognition in video,NIPS,7,0.42916661500930786
2014,non convex robust pca,NIPS,2,0.9267328977584839
2014,rounding based moves for metric labeling,NIPS,6,0.732021152973175
2014,mode estimation for high dimensional discrete tree graphical models,NIPS,6,0.6551334857940674
2014,learning mixed multinomial logit model from ordinal data,NIPS,6,0.28334951400756836
2014,near optimal reinforcement learning in factored mdps,NIPS,0,0.45997631549835205
2014,on iterative hard thresholding methods for high dimensional m estimation,NIPS,2,0.8759698271751404
2014,analysis of variational bayesian latent dirichlet allocation weaker sparsity than map,NIPS,4,0.5246173143386841
2014,causal inference through a witness protection program,NIPS,6,0.4832232892513275
2014,iterative neural autoregressive distribution estimator nade k,NIPS,7,0.37545105814933777
2014,multi view perceptron a deep model for learning face identity and view representations,NIPS,5,0.5533564686775208
2014,sparse bayesian structure learning with dependent relevance determination priors,NIPS,4,0.48273614048957825
2014,near optimal sample estimators for spherical gaussian mixtures,NIPS,4,0.40907609462738037
2014,projective dictionary pair learning for pattern classification,NIPS,2,0.3240510821342468
2014,spectral methods for supervised topic models,NIPS,2,0.39265164732933044
2014,distributed estimation information loss and exponential families,NIPS,4,0.5368253588676453
2014,serialrank spectral ranking using seriation,NIPS,6,0.44922932982444763
2014,magnitude sensitive preference formation,NIPS,1,0.4422146677970886
2014,restricted boltzmann machines modeling human choice,NIPS,6,0.310062974691391
2014,learning shuffle ideals under restricted distributions,NIPS,0,0.612729012966156
2014,automated variational inference for gaussian process models,NIPS,4,0.7564923167228699
2014,recursive inversion models for permutations,NIPS,6,0.703881025314331
2014,model based reinforcement learning and the eluder dimension,NIPS,0,0.5456821918487549
2014,sparse space time deconvolution for calcium image analysis,NIPS,8,0.47130900621414185
2014,a drifting games analysis for online learning and applications to boosting,NIPS,0,0.862511932849884
2014,extended and unscented gaussian processes,NIPS,4,0.6658781170845032
2014,augmentative message passing for traveling salesman problem and graph partitioning,NIPS,6,0.8399117588996887
2014,semi separable hamiltonian monte carlo for inference in bayesian hierarchical models,NIPS,4,0.7098401188850403
2014,multivariate regression with calibration,NIPS,2,0.574557363986969
2014,discriminative unsupervised feature learning with convolutional neural networks,NIPS,7,0.467418909072876
2014,the blinded bandit learning with adaptive feedback,NIPS,0,0.7530580759048462
2014,learning to optimize via information directed sampling,NIPS,0,0.5285106897354126
2014,on a theory of nonparametric pairwise similarity for clustering connecting clustering to classification,NIPS,3,0.33571842312812805
2014,predictive entropy search for efficient global optimization of black box functions,NIPS,4,0.4928577244281769
2014,stochastic proximal gradient descent with acceleration techniques,NIPS,2,0.9400919675827026
2014,causal strategic inference in networked microfinance economies,NIPS,6,0.31133607029914856
2014,active regression by stratification,NIPS,0,0.8283814787864685
2014,learning mixtures of submodular functions for image collection summarization,NIPS,3,0.2645852565765381
2014,low dimensional models of neural population activity in sensory cortical circuits,NIPS,8,0.65646892786026
2014,large scale l bfgs using mapreduce,NIPS,2,0.5604903697967529
2014,spectral clustering of graphs with the bethe hessian,NIPS,6,0.5049529671669006
2014,parallel direction method of multipliers,NIPS,2,0.9954934120178223
2014,online and stochastic gradient methods for non decomposable loss functions,NIPS,0,0.44156602025032043
2014,dimensionality reduction with subspace structure preservation,NIPS,3,0.5205594301223755
2014,two stream convolutional networks for action recognition in videos,NIPS,5,0.4871577024459839
2014,constant nullspace strong convexity and fast convergence of proximal methods under high dimensional settings,NIPS,2,0.8691487908363342
2014,probabilistic low rank matrix completion on finite alphabets,NIPS,2,0.5487319231033325
2014,reducing the rank in relational factorization models by including observable patterns,NIPS,2,0.3601151406764984
2014,provable tensor factorization with missing data,NIPS,2,0.9375565648078918
2014,hardness of parameter estimation in graphical models,NIPS,6,0.33939605951309204
2014,pac bayesian auc classification and scoring,NIPS,4,0.4296858310699463
2014,incremental local gaussian regression,NIPS,7,0.4140430986881256
2014,tight bounds for influence in diffusion networks and application to bond percolation and epidemiology,NIPS,6,0.7422870993614197
2014,efficient inference of continuous markov random fields with polynomial potentials,NIPS,2,0.6278738379478455
2014,dependent nonparametric trees for dynamic hierarchical clustering,NIPS,6,0.340903639793396
2014,robust tensor decomposition with gross corruption,NIPS,2,0.9557000994682312
2014,just in time learning for fast and flexible inference,NIPS,7,0.32911163568496704
2014,automatic discovery of cognitive skills to improve the prediction of student learning,NIPS,1,0.4012279808521271
2014,spectral methods meet em a provably optimal algorithm for crowdsourcing,NIPS,0,0.38113173842430115
2014,bayes adaptive simulation based search with value function approximation,NIPS,1,0.7492228150367737
2014,consistency of spectral partitioning of uniform hypergraphs under planted partition model,NIPS,2,0.3925241529941559
2014,the infinite mixture of infinite gaussian mixtures,NIPS,4,0.5792656540870667
2014,estimation with norm regularization,NIPS,2,0.6470881700515747
2014,blossom tree graphical models,NIPS,6,0.5967724323272705
2014,simultaneous model selection and optimization through parameter free stochastic learning,NIPS,0,0.6369972825050354
2014,recovery of coherent data via low rank dictionary pursuit,NIPS,2,0.7475255131721497
2014,on the computational efficiency of training neural networks,NIPS,9,0.44388002157211304
2014,efficient sampling for learning sparse additive models in high dimensions,NIPS,2,0.48853975534439087
2014,optimal decision making with time varying evidence reliability,NIPS,1,0.44293099641799927
2014,a state space model for decoding auditory attentional modulation from meg in a competing speaker environment,NIPS,8,0.36074647307395935
2014,from map to marginals variational inference in bayesian submodular models,NIPS,6,0.35372400283813477
2014,fast and robust least squares estimation in corrupted linear models,NIPS,2,0.5731644630432129
2015,convolutional spike triggered covariance analysis for neural subunit models,NIPS,8,0.38594579696655273
2015,a class of network models recoverable by spectral clustering,NIPS,2,0.4111959934234619
2015,fast and accurate inference of plackettluce models,NIPS,6,0.5290791988372803
2015,efficient learning by directed acyclic graph for resource constrained prediction,NIPS,7,0.3307722806930542
2015,semi supervised convolutional neural networks for text categorization via region embedding,NIPS,3,0.40034031867980957
2015,subsampled power iteration a unified algorithm for block models and planted csps,NIPS,6,0.5700128078460693
2015,robust pca with compressed data,NIPS,2,0.8302581310272217
2015,on the optimality of classifier chain for multi label classification,NIPS,0,0.33616065979003906
2015,matrix completion with noisy side information,NIPS,2,0.5105153322219849
2015,maximum likelihood learning with arbitrary treewidth via fast mixing parameter sets,NIPS,4,0.4195948541164398
2015,teaching machines to read and comprehend,NIPS,3,0.5130248069763184
2015,convolutional neural networks with intra layer recurrent connections for scene labeling,NIPS,5,0.48376503586769104
2015,enforcing balance allows local supervised learning in spiking recurrent networks,NIPS,8,0.616733729839325
2015,stochastic expectation propagation,NIPS,4,0.8035526275634766
2015,data generation as sequential decision making,NIPS,4,0.381329208612442
2015,local causal discovery of direct causes and effects,NIPS,6,0.9408054351806641
2015,3d object proposals for accurate object class detection,NIPS,5,0.747205376625061
2015,online learning for adversaries with memory price of past mistakes,NIPS,0,0.7416401505470276
2015,closed form estimators for high dimensional generalized linear models,NIPS,2,0.43459346890449524
2015,sample efficient path integral control under uncertainty,NIPS,1,0.6212806105613708
2015,efficient and robust automated machine learning,NIPS,7,0.8122425079345703
2015,equilibrated adaptive learning rates for non convex optimization,NIPS,2,0.7153531908988953
2015,tensorizing neural networks,NIPS,9,0.6109383702278137
2015,distributed submodular cover succinctly summarizing massive data,NIPS,2,0.5661726593971252
2015,online prediction at the limit of zero temperature,NIPS,6,0.6324561238288879
2015,super resolution off the grid,NIPS,2,0.7321404814720154
2015,statistical model criticism using kernel two sample tests,NIPS,4,0.5227073431015015
2015,policy gradient for coherent risk measures,NIPS,0,0.5254079103469849
2015,backpropagation for energy efficient neuromorphic computing,NIPS,9,0.41966962814331055
2015,policy evaluation using the return,NIPS,1,0.45041215419769287
2015,sparse pca via bipartite matchings,NIPS,2,0.7441689372062683
2015,halting in random walk kernels,NIPS,6,0.6048776507377625
2015,deep convolutional inverse graphics network,NIPS,5,0.5272529721260071
2015,associative memory via a sparse recovery model,NIPS,2,0.6693733930587769
2015,algorithmic stability and uniform generalization,NIPS,0,0.7827741503715515
2015,on the global linear convergence of frank wolfe optimization variants,NIPS,2,0.730265736579895
2015,inverse reinforcement learning with locally consistent reward functions,NIPS,1,0.7659028768539429
2015,private graphon estimation for sparse graphs,NIPS,0,0.4506950080394745
2015,a pseudo euclidean iteration for optimal recovery in noisy ica,NIPS,2,0.6749807596206665
2015,on variance reduction in stochastic gradient descent and its asynchronous variants,NIPS,2,0.9370521306991577
2015,model based relative entropy stochastic search,NIPS,1,0.3857020139694214
2015,optimization monte carlo efficient and embarrassingly parallel likelihood free inference,NIPS,4,0.6027619242668152
2015,high dimensional neural spike train analysis with generalized count linear dynamical systems,NIPS,4,0.4970957338809967
2015,revenue optimization against strategic buyers,NIPS,0,0.8810487389564514
2015,robust portfolio optimization,NIPS,2,0.3428223431110382
2015,local expectation gradients for black box variational inference,NIPS,4,0.71522456407547
2015,a framework for individualizing predictions of disease trajectories by exploiting multi resolution structure,NIPS,4,0.36722567677497864
2015,efficient non greedy optimization of decision trees,NIPS,6,0.3827489912509918
2015,next a system for real world development evaluation and application of active learning,NIPS,7,0.2787116467952728
2015,double or nothing multiplicative incentive mechanisms for crowdsourcing,NIPS,0,0.6268746852874756
2015,measuring sample quality with steins method,NIPS,4,0.4328673183917999
2015,spherical random features for polynomial kernels,NIPS,2,0.5858626365661621
2015,path sgd path normalized optimization in deep neural networks,NIPS,2,0.45525720715522766
2015,on the convergence of stochastic gradient mcmc algorithms with high order integrators,NIPS,4,0.46371737122535706
2015,a bayesian framework for modeling confidence in perceptual decision making,NIPS,1,0.7141389846801758
2015,frank wolfe bayesian quadrature probabilistic integration with theoretical guarantees,NIPS,4,0.42452192306518555
2015,preconditioned spectral descent for deep learning,NIPS,2,0.5134897232055664
2015,secure multi party differential privacy,NIPS,0,0.6323986053466797
2015,accelerated mirror descent in continuous and discrete time,NIPS,2,0.8057805895805359
2015,weakly supervised disentangling with recurrent transformations for 3d view synthesis,NIPS,5,0.6084673404693604
2015,local smoothness in variance reduced optimization,NIPS,2,0.7059324383735657
2015,nearly optimal private lasso,NIPS,0,0.6501540541648865
2015,the poisson gamma belief network,NIPS,9,0.44794151186943054
2015,predtron a family of online algorithms for general prediction problems,NIPS,0,0.5326431393623352
2015,convergence analysis of prediction markets via randomized subspace descent,NIPS,1,0.4211507737636566
2015,optimal rates for random fourier features,NIPS,0,0.45921334624290466
2015,on some provably correct cases of variational inference for topic models,NIPS,3,0.37142881751060486
2015,fast bidirectional probability estimation in markov models,NIPS,6,0.33385398983955383
2015,risk sensitive and robust decision making a cvar optimization approach,NIPS,1,0.42493677139282227
2015,sparse and low rank tensor decomposition,NIPS,2,0.9516823887825012
2015,competitive distribution estimation why is good turing good,NIPS,0,0.7709081172943115
2015,learning to transduce with unbounded memory,NIPS,9,0.5637471675872803
2015,regularization free estimation in trace regression with symmetric positive semidefinite matrices,NIPS,2,0.7132661938667297
2015,monotone k submodular function maximization with size constraints,NIPS,6,0.6342995166778564
2015,hidden technical debt in machine learning systems,NIPS,1,0.2976033389568329
2015,sample complexity bounds for iterative stochastic policy optimization,NIPS,1,0.5296643972396851
2015,adversarial prediction games for multivariate losses,NIPS,7,0.3999978303909302
2015,exactness of approximate map inference in continuous mrfs,NIPS,6,0.5209426283836365
2015,sample complexity of episodic fixed horizon reinforcement learning,NIPS,1,0.5273758769035339
2015,a gaussian process model of quasar spectral energy distributions,NIPS,4,0.5272073149681091
